experiment,base_scenario,replicate,seed,activation_regime,erk_regime,regime_meaning,lambda_a_T,lambda_a_c,beta_a_R,beta_a_T,lambda_d,beta_d_R,beta_d_T,burn_in_deaths,target_deaths,burn_in_time,analysis_time_span,observed_death_rate_after_burnin,accepted_activations_total,accepted_activations_during_analysis,death_candidates,death_rejected,activation_candidates,activation_rejected,active_center_expirations,erk_zone_expirations,all_proposals,stopped_by_target,n_observed_deaths_analyzed,t_zone_binomial_test_k,t_zone_binomial_test_n,t_zone_area_fraction,t_zone_observed_fraction,t_zone_density_ratio,t_zone_binomial_p_value_greater
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld2p0,4,42305,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,2.0,1.0,0.4,500,1000,78.55612480685146,143.507140005724,6.968294399568644,33913,21659,44843,43343,111418,77505,33865,1478,191604,True,1000,592,1000,0.4444444444444445,0.592,1.8137254901960782,5.582867387313631e-21
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld2p0,5,42306,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,2.0,1.0,0.4,500,1000,56.48043666741749,135.30130287203986,7.390911829915948,32641,23723,38402,36902,96143,63502,32560,1493,168598,True,1000,513,1000,0.4444444444444445,0.513,1.3167351129363447,7.921790766246914e-06
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld2p0,6,42307,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,2.0,1.0,0.4,500,1000,68.61814841746404,129.02548864161275,7.750406609795115,30388,19755,39649,38149,98793,68405,30288,1470,170200,True,1000,589,1000,0.4444444444444445,0.589,1.791362530413625,3.315461106273215e-20
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld2p0,7,42308,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,2.0,1.0,0.4,500,1000,59.864591252681336,124.99325382164922,8.0004317787173,29457,19663,37102,35602,92125,62668,29404,1476,160107,True,1000,564,1000,0.4444444444444445,0.564,1.6169724770642198,2.243566257772062e-14
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld2p0,8,42309,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,2.0,1.0,0.4,500,1000,69.02498644880983,134.08412936928931,7.458004200078286,30289,19478,40744,39244,102243,71954,30222,1468,174677,True,1000,608,1000,0.4444444444444445,0.608,1.9387755102040811,2.234072913876237e-25
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld2p0,9,42310,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,2.0,1.0,0.4,500,1000,56.31969053921246,151.8545540469787,6.585248669530408,31024,21919,41447,39947,104259,73235,31001,1490,178197,True,1000,580,1000,0.4444444444444445,0.58,1.7261904761904758,5.5716505040089315e-18
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld2p0,10,42311,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,2.0,1.0,0.4,500,1000,67.2226272025577,145.07528897713794,6.892972656132965,30158,20683,42607,41107,106147,75989,30114,1486,180354,True,1000,622,1000,0.4444444444444445,0.622,2.0568783068783065,1.3243889209824878e-29
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld4p0,1,42402,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,4.0,1.0,0.4,500,1000,52.89267043307864,131.4877500257275,7.605271211989979,27643,19433,73433,71933,92071,64428,27623,1478,194605,True,1000,604,1000,0.4444444444444445,0.604,1.9065656565656561,3.1016796839000188e-24
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld4p0,2,42403,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,4.0,1.0,0.4,500,1000,59.43328595750265,102.95845699002851,9.712655271211473,26347,17329,64941,63441,80790,54443,26263,1461,173455,True,1000,534,1000,0.4444444444444445,0.534,1.4324034334763944,8.227510006833543e-09
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld4p0,3,42404,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,4.0,1.0,0.4,500,1000,53.62078521858664,108.64981944169372,9.203880918887712,25887,17458,65216,63716,81332,55445,25809,1469,173826,True,1000,569,1000,0.4444444444444445,0.569,1.6502320185614845,1.872596532209616e-15
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld4p0,4,42405,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,4.0,1.0,0.4,500,1000,46.33294259477767,110.19427891783832,9.074881289849971,24247,16622,62386,60886,78494,54247,24218,1475,166573,True,1000,607,1000,0.4444444444444445,0.607,1.9306615776081422,4.339368811735295e-25
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld4p0,5,42406,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,4.0,1.0,0.4,500,1000,55.07455528217089,118.23203311300823,8.457944718282757,26437,18502,69411,67911,86809,60372,26357,1461,184038,True,1000,572,1000,0.4444444444444445,0.572,1.6705607476635511,4.0218226014921955e-16
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld4p0,6,42407,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,4.0,1.0,0.4,500,1000,60.26204842458384,100.61807482393954,9.938572187450312,24874,15766,64141,62641,79894,55020,24814,1490,170339,True,1000,556,1000,0.4444444444444445,0.556,1.565315315315315,9.687927210184543e-13
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld4p0,7,42408,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,4.0,1.0,0.4,500,1000,50.35365645975988,122.13128350378375,8.187910347875931,24810,16476,68419,66919,86254,61444,24757,1476,180906,True,1000,595,1000,0.4444444444444445,0.595,1.8364197530864192,9.060738171082648e-22
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld4p0,8,42409,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,4.0,1.0,0.4,500,1000,75.23316174555487,108.06146661882357,9.253992484919753,25828,15870,73046,71546,91559,65731,25766,1473,191844,True,1000,590,1000,0.4444444444444445,0.59,1.7987804878048776,1.8383335117437698e-20
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld4p0,9,42410,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,4.0,1.0,0.4,500,1000,47.408324828063286,110.36604768909731,9.060757551244508,25594,17953,63210,61710,78642,53048,25539,1480,168871,True,1000,523,1000,0.4444444444444445,0.523,1.3705450733752618,3.720864514872475e-07
E2_activation_localization_x_deathERK,E2_medium_activation_strong_ERK_protection_ld4p0,10,42411,medium_activation,strong_ERK_protection,"activation: current visible reference regime; ERK: large ERK radius, long ERK lifetime",0.5,0.005,2.5,3.0,4.0,1.0,0.4,500,1000,56.48614543186759,118.00614165766277,8.474135209852145,25533,17608,70029,68529,87299,61766,25464,1477,184269,True,1000,536,1000,0.4444444444444445,0.536,1.443965517241379,3.910797268901098e-09
E2_activation_localization_x_deathERK,E2_medium_activation_reference_ERK_ld0p25,1,43002,medium_activation,reference_ERK,activation: current visible reference regime; ERK: reference ERK protection,0.5,0.005,2.5,3.0,0.25,2.0,0.8,500,1000,95.96735187472895,178.93782224986535,5.588533421422885,39236,26143,7100,5600,137503,98267,39169,1487,185259,True,1000,675,1000,0.4444444444444445,0.675,2.596153846153846,6.477023247061092e-49
E2_activation_localization_x_deathERK,E2_medium_activation_reference_ERK_ld0p25,2,43003,medium_activation,reference_ERK,activation: current visible reference regime; ERK: reference ERK protection,0.5,0.005,2.5,3.0,0.25,2.0,0.8,500,1000,95.96120048720111,183.77255504196745,5.441508933538165,42317,27898,6831,5331,139570,97253,42276,1493,190170,True,1000,661,1000,0.4444444444444445,0.661,2.437315634218289,2.708210341407194e-43
E2_activation_localization_x_deathERK,E2_medium_activation_reference_ERK_ld0p25,3,43004,medium_activation,reference_ERK,activation: current visible reference regime; ERK: reference ERK protection,0.5,0.005,2.5,3.0,0.25,2.0,0.8,500,1000,80.69407447220632,167.4992146702303,5.970177245121917,39823,26992,6256,4756,124149,84326,39756,1488,171649,True,1000,621,1000,0.4444444444444445,0.621,2.048153034300791,2.7277182855609197e-29
E2_activation_localization_x_deathERK,E2_medium_activation_reference_ERK_ld0p25,4,43005,medium_activation,reference_ERK,activation: current visible reference regime; ERK: reference ERK protection,0.5,0.005,2.5,3.0,0.25,2.0,0.8,500,1000,88.40029368049613,175.28896489935062,5.7048656803592355,40248,26473,6451,4951,131957,91709,40205,1495,180108,True,1000,641,1000,0.4444444444444445,0.641,2.2318941504178267,6.447965154600049e-36
E2_activation_localization_x_deathERK,E2_medium_activation_reference_ERK_ld0p25,5,43006,medium_activation,reference_ERK,activation: current visible reference regime; ERK: reference ERK protection,0.5,0.005,2.5,3.0,0.25,2.0,0.8,500,1000,84.7167912554833,194.20013648334685,5.149326968087649,40802,27561,6968,5468,139680,98878,40768,1494,188910,True,1000,679,1000,0.4444444444444445,0.679,2.6440809968847345,1.363753911404464e-50
E2_activation_localization_x_deathERK,E2_medium_activation_reference_ERK_ld0p25,6,43007,medium_activation,reference_ERK,activation: current visible reference regime; ERK: reference ERK protection,0.5,0.005,2.5,3.0,0.25,2.0,0.8,500,1000,84.30673257953795,172.7878965774633,5.787442406602164,40312,26442,6351,4851,128614,88302,40229,1494,176688,True,1000,655,1000,0.4444444444444445,0.655,2.373188405797101,5.317110521938018e-41
E2_activation_localization_x_deathERK,E2_medium_activation_reference_ERK_ld0p25,7,43008,medium_activation,reference_ERK,activation: current visible reference regime; ERK: reference ERK protection,0.5,0.005,2.5,3.0,0.25,2.0,0.8,500,1000,84.3342689128619,169.7093434634299,5.892427485676336,39460,26474,6301,4801,126632,87172,39420,1496,173849,True,1000,634,1000,0.4444444444444445,0.634,2.165300546448087,1.6331841469407756e-33
E2_activation_localization_x_deathERK,E2_medium_activation_reference_ERK_ld0p25,8,43009,medium_activation,reference_ERK,activation: current visible reference regime; ERK: reference ERK protection,0.5,0.005,2.5,3.0,0.25,2.0,0.8,500,1000,95.07936090249464,168.20589254236725,5.945094936243822,41754,27025,6645,5145,131731,89977,41725,1493,181594,True,1000,611,1000,0.4444444444444445,0.611,1.9633676092544983,2.9734935076255e-26
E2_activation_localization_x_deathERK,E2_medium_activation_reference_ERK_ld0p25,9,43010,medium_activation,reference_ERK,activation: current visible reference regime; ERK: reference ERK protection,0.5,0.005,2.5,3.0,0.25,2.0,0.8,500,1000,87.40955989160126,186.84510900626094,5.352026634887677,41855,28658,6732,5232,137333,95478,41781,1496,187342,True,1000,677,1000,0.4444444444444445,0.677,2.6199690402476774,9.484380577153005e-50
E2_activation_localization_x_deathERK,E2_medium_activation_reference_ERK_ld0p25,10,43011,medium_activation,reference_ERK,activation: current visible reference regime; ERK: reference ERK protection,0.5,0.005,2.5,3.0,0.25,2.0,0.8,500,1000,82.37354497139994,169.76531482004066,5.890484761625469,39237,26815,6247,4747,125887,86650,39186,1488,172808,True,1000,653,1000,0.4444444444444445,0.653,2.3523054755043225,2.9832467272401996e-40
E2_activation_localization_x_deathERK,E2_medium_activation_reference_ERK_ld0p5,1,43102,medium_activation,reference_ERK,activation: current visible reference regime; ERK: reference ERK protection,0.5,0.005,2.5,3.0,0.5,2.0,0.8,500,1000,47.371413161695145,89.82367379255807,11.13292251115708,22983,15538,6928,5428,68833,45850,22899,1476,100136,True,1000,599,1000,0.4444444444444445,0.599,1.8672069825436406,7.572911711703456e-23
E2_activation_localization_x_deathERK,E2_medium_activation_reference_ERK_ld0p5,2,43103,medium_activation,reference_ERK,activation: current visible reference regime; ERK: reference ERK protection,0.5,0.005,2.5,3.0,0.5,2.0,0.8,500,1000,58.30965640078907,115.64898125860606,8.6468552434878,23884,16047,8703,7203,87254,63370,23829,1489,121275,True,1000,670,1000,0.4444444444444445,0.67,2.537878787878787,7.292388752344176e-47
E2_activation_localization_x_deathERK,E2_medium_activation_reference_ERK_ld0p5,3,43104,medium_activation,reference_ERK,activation: current visible reference regime; ERK: reference ERK protection,0.5,0.005,2.5,3.0,0.5,2.0,0.8,500,1000,54.21479151823999,109.76113693994242,9.110692799648806,23168,15436,8108,6608,81794,58626,23128,1492,114522,True,1000,670,1000,0.4444444444444445,0.67,2.537878787878787,7.292388752344176e-47
E2_activation_localization_x_deathERK,E2_medium_activation_reference_ERK_ld0p5,4,43105,medium_activation,reference_ERK,activation: current visible reference regime; ERK: reference ERK protection,0.5,0.005,2.5,3.0,0.5,2.0,0.8,500,1000,57.19595924045494,117.16943179236905,8.534649222947989,25100,16801,8650,7150,87829,62729,25052,1494,123025,True,1000,666,1000,0.4444444444444445,0.666,2.49251497005988,2.943517828847755e-45
